,id,title,freq,rating,year,votes,runtime,type,certification,action,comedy,horror,thriller,adventure,mystery,drama,history,sci_fi,crime,romance,music,western,war,biography,fantasy,family,cast_summary,writers_summary,directors_summary,adj_freq,adj_rating,adj_year,adj_votes,adj_runtime,adj_cast_summary,adj_writers_summary,adj_directors_summary,adj_action,adj_comedy,adj_horror,adj_thriller,adj_adventure,adj_mystery,adj_drama,adj_history,adj_sci_fi,adj_crime,adj_romance,adj_music,adj_western,adj_war,adj_biography,adj_fantasy,adj_family,adj_type,adj_certification
591,tt0108052,Schindler's List,10,8.9,1993,887704.0,11700.0,feature,R,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,Liam Neeson|Ralph Fiennes|Ben Kingsley|Caroline Goodall,Thomas Keneally|Steven Zaillian,Steven Spielberg,0.0283400809717,0.829268292683,0.752808988764,0.621500480867,0.300699300699,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,-0.931818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,-0.913636363636,-0.269696969697,-0.278787878788,1.0,0.0
503,tt1001526,Megamind,10,7.3,2010,176899.0,5700.0,feature,PG,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Will Ferrell|Jonah Hill|Brad Pitt|Tina Fey,Alan Schoolcraft|Brent Simons,Tom McGrath,0.0283400809717,0.780487804878,0.943820224719,0.855865692581,1.0,0.0,0.0,0.0,-0.772727272727,0.65,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,-0.486363636364,0.0681818181818,-0.798484848485,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,0.721212121212,1.0,1.0
33,tt2582846,The Fault in Our Stars,10,7.8,2014,258338.0,7560.0,feature,PG-13,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Shailene Woodley|Ansel Elgort|Nat Wolff|Laura Dern,Scott Neustadter|Michael H. Weber,Josh Boone,0.0283400809717,0.90243902439,0.988764044944,0.915745372944,0.783216783217,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,-0.836363636364,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
575,tt2278388,The Grand Budapest Hotel,10,8.1,2014,496009.0,5940.0,feature,R,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Ralph Fiennes|F. Murray Abraham|Mathieu Amalric|Adrien Brody,Stefan Zweig|Wes Anderson,Wes Anderson,0.0283400809717,0.975609756098,0.988764044944,0.909502192576,0.972027972028,0.0,0.0,0.0,0.227272727273,0.65,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
143,tt0432283,Fantastic Mr. Fox,10,7.8,2009,142854.0,5220.0,feature,PG,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,George Clooney|Meryl Streep|Bill Murray|Jason Schwartzman,Roald Dahl|Wes Anderson,Wes Anderson,0.0283400809717,0.90243902439,0.932584269663,0.830833414213,0.944055944056,0.0,0.0,0.0,0.227272727273,0.65,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,-0.874242424242,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,0.721212121212,1.0,1.0
607,tt0120737,The Lord of the Rings: The Fellowship of the Ring,10,8.8,2001,1267112.0,10680.0,feature,PG-13,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,Elijah Wood|Ian McKellen|Orlando Bloom|Sean Bean,J.R.R. Tolkien|Fran Walsh,Peter Jackson,0.0283400809717,0.853658536585,0.842696629213,0.342533035696,0.41958041958,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,-0.278787878788,1.0,0.0
45,tt0169547,American Beauty,10,8.4,1999,841756.0,7320.0,feature,R,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Kevin Spacey|Annette Bening|Thora Birch|Wes Bentley,Alan Ball,Sam Mendes,0.0283400809717,0.951219512195,0.820224719101,0.655284681966,0.811188811189,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,-0.836363636364,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
105,tt0121164,Corpse Bride,10,7.4,2005,194159.0,4620.0,feature,TV-PG,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,Johnny Depp|Helena Bonham Carter|Emily Watson|Tracey Ullman,Tim Burton|Carlos Grangel,Tim Burton|Mike Johnson,0.0283400809717,0.80487804878,0.887640449438,0.868556458468,0.874125874126,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,-0.836363636364,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,0.721212121212,1.0,0.0
539,tt0076759,Star Wars: Episode IV - A New Hope,10,8.7,1977,932511.0,7260.0,feature,PG,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,Mark Hamill|Harrison Ford|Carrie Fisher|Alec Guinness,George Lucas,George Lucas,0.0283400809717,0.878048780488,0.573033707865,0.588555223213,0.818181818182,0.0,0.0,0.0,-0.772727272727,-0.35,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,-0.798484848485,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,-0.278787878788,1.0,1.0
566,tt1345836,The Dark Knight Rises,10,8.5,2012,1172952.0,9840.0,feature,PG-13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Christian Bale|Tom Hardy|Anne Hathaway|Gary Oldman,Jonathan Nolan|Christopher Nolan,Christopher Nolan,0.0283400809717,0.926829268293,0.966292134831,0.411766089921,0.517482517483,0.0,0.0,0.0,-0.772727272727,-0.35,0.0681818181818,-0.787878787879,-0.413636363636,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
642,tt0120855,Tarzan,10,7.2,1999,148167.0,5280.0,feature,G,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,Tony Goldwyn|Minnie Driver|Brian Blessed|Glenn Close,Tab Murphy|Bob Tzudiker,Chris Buck|Kevin Lima,0.0283400809717,0.756097560976,0.820224719101,0.834739905474,0.951048951049,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,-0.836363636364,-0.968181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,0.721212121212,1.0,0.0
134,tt1628841,Independence Day: Resurgence,10,5.3,2016,100513.0,7200.0,feature,PG-13,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Liam Hemsworth|Jeff Goldblum|Bill Pullman|Maika Monroe,Nicolas Wright|James A. Woods,Roland Emmerich,0.0283400809717,0.292682926829,0.988764044944,0.799701333192,0.825174825175,0.0,0.0,0.0,-0.772727272727,-0.35,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,-0.798484848485,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
485,tt3567288,The Visit,10,6.2,2015,71695.0,5640.0,feature,PG-13,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Olivia DeJonge|Ed Oxenbould|Deanna Dunagan|Peter McRobbie,M. Night Shyamalan,M. Night Shyamalan,0.0283400809717,0.512195121951,1.0,0.778512312837,0.993006993007,0.0,0.0,0.0,0.227272727273,-0.35,-0.931818181818,-0.787878787879,-0.413636363636,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
593,tt1130884,Shutter Island,10,8.1,2010,810664.0,8280.0,feature,R,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Leonardo DiCaprio|Emily Mortimer|Mark Ruffalo|Ben Kingsley,Laeta Kalogridis|Dennis Lehane,Martin Scorsese,0.0283400809717,0.975609756098,0.943820224719,0.678145707051,0.699300699301,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,-0.787878787879,-0.413636363636,-0.880303030303,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
439,tt3332064,Pan,9,5.8,2015,44006.0,6660.0,feature,PG,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,Levi Miller|Hugh Jackman|Garrett Hedlund|Rooney Mara,Jason Fuchs|J.M. Barrie,Joe Wright,0.0242914979757,0.414634146341,1.0,0.758153412684,0.888111888112,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,0.721212121212,1.0,1.0
319,tt1700841,Sausage Party,9,6.4,2016,76086.0,5340.0,feature,R,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Seth Rogen|Kristen Wiig|Jonah Hill|Alistair Abell,Kyle Hunter|Ariel Shaffir,Greg Tiernan|Conrad Vernon,0.0242914979757,0.560975609756,0.988764044944,0.781740884854,0.958041958042,0.0,0.0,0.0,0.227272727273,0.65,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,-0.278787878788,1.0,0.0
51,tt0268978,A Beautiful Mind,9,8.2,2001,628936.0,8100.0,feature,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Russell Crowe|Ed Harris|Jennifer Connelly|Christopher Plummer,Akiva Goldsman|Sylvia Nasar,Ron Howard,0.0242914979757,1.0,0.842696629213,0.811764913488,0.72027972028,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,-0.913636363636,-0.269696969697,-0.278787878788,1.0,0.0
396,tt1446192,Rise of the Guardians,9,7.3,2012,126327.0,5820.0,feature,PG,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,Hugh Jackman|Alec Baldwin|Isla Fisher|Chris Pine,David Lindsay-Abaire|William Joyce,Peter Ramsey,0.0242914979757,0.780487804878,0.966292134831,0.818681601478,0.986013986014,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,0.721212121212,1.0,1.0
103,tt3316948,American Ultra,9,6.1,2015,59359.0,5760.0,feature,R,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Jesse Eisenberg|Kristen Stewart|Connie Britton|John Leguizamo,Max Landis,Nima Nourizadeh,0.0242914979757,0.487804878049,1.0,0.769442018052,0.993006993007,0.0,0.0,0.0,-0.772727272727,0.65,0.0681818181818,-0.787878787879,-0.413636363636,0.119696969697,-0.486363636364,0.0681818181818,-0.798484848485,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
493,tt2494362,Bone Tomahawk,9,7.1,2015,39635.0,7920.0,feature,Not Rated,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,Kurt Russell|Patrick Wilson|Matthew Fox|Richard Jenkins,S. Craig Zahler,S. Craig Zahler,0.0242914979757,0.731707317073,1.0,0.754939546074,0.741258741259,0.0,0.0,0.0,0.227272727273,-0.35,-0.931818181818,0.212121212121,0.586363636364,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,-0.980303030303,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
400,tt3622592,Paper Towns,9,6.4,2015,67485.0,6540.0,feature,PG-13,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,Nat Wolff|Cara Delevingne|Austin Abrams|Justice Smith,Scott Neustadter|Michael H. Weber,Jake Schreier,0.0242914979757,0.560975609756,1.0,0.77541682475,0.902097902098,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,-0.880303030303,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,-0.836363636364,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
532,tt1843866,Captain America: The Winter Soldier,9,7.8,2014,513736.0,8160.0,feature,PG-13,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Chris Evans|Samuel L. Jackson|Scarlett Johansson|Robert Redford,Christopher Markus|Stephen McFeely,Anthony Russo|Joe Russo,0.0242914979757,0.90243902439,0.988764044944,0.896468055445,0.713286713287,0.0,0.0,0.0,-0.772727272727,-0.35,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,-0.798484848485,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
30,tt0844471,Cloudy with a Chance of Meatballs,9,7.0,2009,156387.0,5400.0,feature,TV-PG,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,Anna Faris|Bill Hader|Bruce Campbell|James Caan,Phil Lord|Christopher Miller,Phil Lord|Christopher Miller,0.0242914979757,0.707317073171,0.932584269663,0.840783827582,0.965034965035,0.25,0.0,0.0,0.227272727273,0.65,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,-0.486363636364,0.0681818181818,-0.798484848485,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,0.721212121212,1.0,0.0
528,tt0479952,Madagascar: Escape 2 Africa,9,6.7,2008,149893.0,5340.0,feature,TV-PG,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Ben Stiller|Chris Rock|David Schwimmer|Jada Pinkett Smith,Etan Cohen|Eric Darnell,Eric Darnell|Tom McGrath,0.0242914979757,0.634146341463,0.921348314607,0.836008982062,0.958041958042,0.0,0.0,0.0,-0.772727272727,0.65,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,0.721212121212,1.0,0.0
27,tt1343092,The Great Gatsby,9,7.3,2013,371330.0,8580.0,feature,PG-13,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Leonardo DiCaprio|Carey Mulligan|Joel Edgerton|Tobey Maguire,Baz Luhrmann|Craig Pearce,Baz Luhrmann,0.0242914979757,0.780487804878,0.977528089888,0.998825038013,0.664335664336,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,-0.836363636364,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
625,tt3077214,Suffragette,9,6.9,2015,23577.0,6360.0,feature,PG-13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,Carey Mulligan|Anne-Marie Duff|Helena Bonham Carter|Meryl Streep,Abi Morgan,Sarah Gavron,0.0242914979757,0.682926829268,1.0,0.743132575123,0.923076923077,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,-0.931818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,-0.913636363636,-0.269696969697,-0.278787878788,1.0,0.0
542,tt2126355,San Andreas,9,6.1,2015,153126.0,6840.0,feature,PG-13,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Dwayne Johnson|Carla Gugino|Alexandra Daddario|Colton Haynes,Carlton Cuse|Andre Fabrizio,Brad Peyton,0.0242914979757,0.487804878049,1.0,0.838386111038,0.867132867133,0.0,0.0,0.0,-0.772727272727,-0.35,0.0681818181818,-0.787878787879,0.586363636364,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
301,tt0167261,The Lord of the Rings: The Two Towers,9,8.7,2002,1127382.0,10740.0,feature,PG-13,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,Elijah Wood|Ian McKellen|Viggo Mortensen|Orlando Bloom,J.R.R. Tolkien|Fran Walsh,Peter Jackson,0.0242914979757,0.878048780488,0.85393258427,0.445272358835,0.412587412587,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,-0.278787878788,1.0,0.0
179,tt1524930,Vacation,9,6.1,2015,70239.0,5940.0,feature,R,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Ed Helms|Christina Applegate|Skyler Gisondo|Steele Stebbins,Jonathan Goldstein|John Francis Daley,John Francis Daley|Jonathan Goldstein,0.0242914979757,0.487804878049,1.0,0.777441759237,0.972027972028,0.0,0.0,0.0,0.227272727273,0.65,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
177,tt0107688,The Nightmare Before Christmas,9,8.0,1993,228320.0,4560.0,feature,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Danny Elfman|Chris Sarandon|Catherine O'Hara|William Hickey,Tim Burton|Michael McDowell,Henry Selick,0.0242914979757,0.951219512195,0.752808988764,0.893674028193,0.867132867133,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,0.721212121212,1.0,1.0
465,tt0110912,Pulp Fiction,9,8.9,1994,1357154.0,9240.0,feature,R,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,John Travolta|Uma Thurman|Samuel L. Jackson|Bruce Willis,Quentin Tarantino|Roger Avary,Quentin Tarantino,0.0242914979757,0.829268292683,0.76404494382,0.276327824688,0.587412587413,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,-0.874242424242,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
67,tt2262227,The Book of Life,9,7.3,2014,47486.0,5700.0,feature,PG,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,Diego Luna|Zoe Saldana|Channing Tatum|Ron Perlman,Jorge R. Gutiérrez|Douglas Langdale,Jorge R. Gutiérrez,0.0242914979757,0.780487804878,0.988764044944,0.76071215343,1.0,0.0,0.0,0.0,0.227272727273,0.65,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,-0.836363636364,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,0.721212121212,1.0,1.0
247,tt3416744,The End of the Tour,9,7.3,2015,18746.0,6360.0,feature,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Jason Segel|Jesse Eisenberg|Anna Chlumsky|Mamie Gummer,Donald Margulies|David Lipsky,James Ponsoldt,0.0242914979757,0.780487804878,1.0,0.739580484161,0.923076923077,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,-0.913636363636,-0.269696969697,-0.278787878788,1.0,0.0
154,tt0119282,Hercules,9,7.2,1997,146912.0,5580.0,feature,G,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,Tate Donovan|Susan Egan|James Woods|Josh Keaton,Ron Clements|John Musker,Ron Clements|John Musker,0.0242914979757,0.756097560976,0.797752808989,0.83381714121,0.986013986014,0.0,0.0,0.0,0.227272727273,0.65,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,-0.836363636364,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,0.721212121212,1.0,0.0
234,tt1850457,Sisters,9,6.0,2015,44967.0,7080.0,feature,R,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Amy Poehler|Tina Fey|Maya Rudolph|Ike Barinholtz,Paula Pell,Jason Moore,0.0242914979757,0.463414634146,1.0,0.75886000747,0.839160839161,0.25,0.0,0.0,0.227272727273,0.65,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
181,tt0848228,The Avengers,9,8.1,2012,1017816.0,8580.0,feature,PG-13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Robert Downey Jr.|Chris Evans|Scarlett Johansson|Jeremy Renner,Joss Whedon|Zak Penn,Joss Whedon,0.0242914979757,0.975609756098,0.966292134831,0.525832987756,0.664335664336,0.0,0.0,0.0,-0.772727272727,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,-0.486363636364,0.0681818181818,-0.798484848485,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
568,tt1877832,X-Men: Days of Future Past,9,8.0,2014,526566.0,7920.0,feature,PG-13,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,Patrick Stewart|Ian McKellen|Hugh Jackman|James McAvoy,Simon Kinberg|Jane Goldman,Bryan Singer,0.0242914979757,0.951219512195,0.988764044944,0.887034537118,0.741258741259,0.0,0.0,0.0,-0.772727272727,-0.35,0.0681818181818,-0.787878787879,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,-0.798484848485,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
248,tt3416742,What We Do in the Shadows,8,7.6,2014,74273.0,5160.0,feature,R,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Jemaine Clement|Taika Waititi|Cori Gonzalez-Macuer|Jonny Brugh,Taika Waititi|Jemaine Clement,Jemaine Clement|Taika Waititi,0.0202429149798,0.853658536585,0.988764044944,0.780407839746,0.937062937063,0.0,0.0,0.0,0.227272727273,0.65,-0.931818181818,0.212121212121,-0.413636363636,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,-0.278787878788,1.0,0.0
356,tt1649419,The Impossible,8,7.6,2012,148345.0,6840.0,feature,PG-13,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,Naomi Watts|Ewan McGregor|Tom Holland|Oaklee Pendergast,Sergio G. Sánchez|María Belón,J.A. Bayona,0.0202429149798,0.853658536585,0.966292134831,0.834870783592,0.867132867133,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,-0.787878787879,-0.413636363636,0.119696969697,0.513636363636,-0.931818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
